"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","21/366","289/18860",0.0726643598615917,3.74439843439787,6.61398012595887,2.45483625866345e-07,2.19108408389542e-05,1.77697694415369e-05,"CD83/IL1B/TNF/NFKBIZ/HLA-DQA2/NLRP3/XBP1/MAP3K8/RPS3/HLA-DRB5/B2M/HSPH1/HLA-DQA1/ANXA1/NR4A3/SELENOK/TFRC/BRD2/HSPD1/ETS1/RIPK2",21
"GO:0016072","rRNA metabolic process","20/366","270/18860",0.0740740740740741,3.81704108480065,6.55873092975626,3.50557539049202e-07,3.05781780652463e-05,2.47990105973323e-05,"RPS27/RPS28/RPS15/RPS21/RPL35A/RPL26/RPS24/RPL11/RPS19/RPL35/WDR74/RPS7/RPL14/POLR1D/RPL5/NSA2/ISG20/SBDS/DDX21/EIF4A3",20
"GO:0009260","ribonucleotide biosynthetic process","16/366","179/18860",0.0893854748603352,4.60603840400525,6.81932280718946,4.40507937056578e-07,3.75704324982921e-05,3.0469753681317e-05,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
"GO:0032623","interleukin-2 production","10/366","66/18860",0.151515151515152,7.80758403709223,7.79363054029127,5.38072250416322e-07,4.39387510020818e-05,3.56344825191728e-05,"TNFAIP3/CD83/IL1B/ZFP36/RPS3/PDE4B/ANXA1/PRNP/STOML2/RIPK2",10
"GO:0032663","regulation of interleukin-2 production","10/366","66/18860",0.151515151515152,7.80758403709223,7.79363054029127,5.38072250416322e-07,4.39387510020818e-05,3.56344825191728e-05,"TNFAIP3/CD83/IL1B/ZFP36/RPS3/PDE4B/ANXA1/PRNP/STOML2/RIPK2",10
"GO:0046390","ribose phosphate biosynthetic process","16/366","185/18860",0.0864864864864865,4.45665337468616,6.64654327782692,6.87531725840475e-07,5.49738909119946e-05,4.45840200287343e-05,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
"GO:0042542","response to hydrogen peroxide","12/366","103/18860",0.116504854368932,6.00350151201655,7.16300748233411,7.4629192604032e-07,5.84544573906683e-05,4.74067717572766e-05,"TNFAIP3/SOD2/DUSP1/RPS3/PPIF/AREG/NR4A3/SOD1/TXN/HP/ERN1/KDM6B",12
"GO:0009150","purine ribonucleotide metabolic process","23/366","364/18860",0.0631868131868132,3.25601993634781,6.11419327351654,7.81857069676732e-07,6.00153486683859e-05,4.8672660105981e-05,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/PDE4B/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/IMPDH2/STOML2",23
"GO:0042594","response to starvation","18/366","235/18860",0.0765957446808511,3.94698290896407,6.39510756848143,8.36245921654164e-07,6.29316048491898e-05,5.10377541864059e-05,"PMAIP1/ATF3/XBP1/ZFP36/HSPA8/PLIN2/ZC3H12A/TBC1D7/SLC38A2/SLC7A5/DDIT3/CDKN1A/MAP1LC3B/EIF2A/GABARAPL1/MAT2A/MFSD11/SAR1B",18
"GO:0034976","response to endoplasmic reticulum stress","20/366","288/18860",0.0694444444444444,3.57847601700061,6.20318093619001,9.71515403637072e-07,7.17053099838285e-05,5.81532600922029e-05,"CXCL8/PPP1R15A/PMAIP1/THBS1/ATF3/HSPA1A/XBP1/TMEM258/DDIT3/HERPUD1/CALR/SELENOK/HSP90B1/UFM1/PDIA3/ERN1/CDK5RAP3/RNF145/MANF/PDIA4",20
"GO:0022409","positive regulation of cell-cell adhesion","22/366","343/18860",0.0641399416909621,3.30513470025012,6.06097512274042,1.06283266976095e-06,7.55398478989355e-05,6.12630839080531e-05,"CD83/IL1B/TNF/NFKBIZ/HLA-DQA2/NLRP3/XBP1/MAP3K8/RPS3/HLA-DRB5/B2M/HSPH1/HLA-DQA1/ANXA1/NR4A3/CITED2/SELENOK/TFRC/BRD2/HSPD1/ETS1/RIPK2",22
"GO:0048545","response to steroid hormone","22/366","343/18860",0.0641399416909621,3.30513470025012,6.06097512274042,1.06283266976095e-06,7.55398478989355e-05,6.12630839080531e-05,"TNF/THBS1/HSPA1B/HSPA1A/DUSP1/ZFP36/DDIT4/HSPA8/AREG/KLF9/ANXA1/NR4A3/PER1/FOSB/CALR/IL1RN/SGK1/EIF4E/FKBP4/UFM1/PTGER2/ATP1A1",22
"GO:0031400","negative regulation of protein modification process","17/366","217/18860",0.0783410138248848,4.03691672332603,6.32978992179704,1.23809636385126e-06,8.48538186510917e-05,6.88167471411311e-05,"TNFAIP3/HSPA1B/HSPA1A/RPL11/DUSP1/RPS7/RPS3/ZC3H12A/NPM1/SQSTM1/DNAJA1/RPL5/CDKN1A/DBI/ISG15/GADD45A/CDK5RAP3",17
"GO:0045732","positive regulation of protein catabolic process","17/366","217/18860",0.0783410138248848,4.03691672332603,6.32978992179704,1.23809636385126e-06,8.48538186510917e-05,6.88167471411311e-05,"TNFAIP3/IL1B/IER3/TNF/HSPA1B/HSPA1A/XBP1/SEC22B/MYLIP/HSP90AA1/ELOB/TRIB1/PLK3/HERPUD1/ZFAND2A/SUMO2/TNFSF12",17
"GO:0072331","signal transduction by p53 class mediator","16/366","196/18860",0.0816326530612245,4.20653507304561,6.34813441171648,1.48412817542149e-06,9.66411918199855e-05,7.83763484851477e-05,"PPP1R15A/RPS15/PMAIP1/RPL26/RPL37/RPL11/DDIT4/RPS7/UBB/NPM1/RPL5/PLK3/CDKN1A/HEXIM1/SGK1/CDK5RAP3",16
"GO:0006913","nucleocytoplasmic transport","22/366","350/18860",0.0628571428571429,3.23903200624512,5.94806301431718,1.48562540838435e-06,9.66411918199855e-05,7.83763484851477e-05,"IL1B/IER3/NFKBIA/RPS15/XBP1/HSP90AA1/ZC3H12A/NPM1/SQSTM1/CDKN1A/CALR/INSIG1/TXN/SEM1/EIF4E/JUP/UFM1/EIF4A3/ING1/RPAIN/IPO7/NXF1",22
"GO:0051169","nuclear transport","22/366","350/18860",0.0628571428571429,3.23903200624512,5.94806301431718,1.48562540838435e-06,9.66411918199855e-05,7.83763484851477e-05,"IL1B/IER3/NFKBIA/RPS15/XBP1/HSP90AA1/ZC3H12A/NPM1/SQSTM1/CDKN1A/CALR/INSIG1/TXN/SEM1/EIF4E/JUP/UFM1/EIF4A3/ING1/RPAIN/IPO7/NXF1",22
"GO:0002696","positive regulation of leukocyte activation","23/366","381/18860",0.0603674540682415,3.11073820690446,5.85520456676999,1.70876993462311e-06,0.000109304316818058,8.86461876610619e-05,"CCL3/CD83/IL1B/TNF/NFKBIZ/THBS1/HLA-DQA2/NLRP3/XBP1/MAP3K8/RPS3/HLA-DRB5/B2M/HSPH1/HLA-DQA1/ANXA1/NR4A3/CDKN1A/SELENOK/TFRC/BRD2/HSPD1/RIPK2",23
"GO:0009259","ribonucleotide metabolic process","23/366","385/18860",0.0597402597402597,3.07841884891065,5.7963641249139,2.03909885498418e-06,0.000128296088613595,0.000104048581780643,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/PDE4B/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/IMPDH2/STOML2",23
"GO:0006979","response to oxidative stress","24/366","418/18860",0.0574162679425837,2.95866342458232,5.6967661457648,2.43719815940031e-06,0.000150449203301697,0.00012201483617101,"TNFAIP3/HSPA1B/HSPA1A/SOD2/DUSP1/XBP1/NR4A2/RPS3/PPIF/BTG1/ZC3H12A/AREG/NR4A3/PLK3/ROMO1/SOD1/SELENOK/TXN/HP/PRDX1/PRNP/GCH1/ERN1/KDM6B",24
"GO:0072594","establishment of protein localization to organelle","26/366","478/18860",0.0543933054393305,2.80289000160048,5.61657088008367,2.50574346304806e-06,0.000150449203301697,0.00012201483617101,"TNFAIP3/NFKBIA/XBP1/HSPA8/HSP90AA1/ZC3H12A/SEC61G/NPM1/SQSTM1/DNAJA1/UBL5/DDIT3/ROMO1/HERPUD1/CDKN1A/ZFAND2A/INSIG1/JUP/TCP1/HSPD1/UFM1/GRPEL1/ING1/HAX1/RPAIN/IPO7",26
"GO:0006164","purine nucleotide biosynthetic process","16/366","204/18860",0.0784313725490196,4.04157291331833,6.14452754462225,2.50879338491627e-06,0.000150449203301697,0.00012201483617101,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
"GO:0031397","negative regulation of protein ubiquitination","10/366","78/18860",0.128205128205128,6.60641726215497,6.97985252881766,2.61063985173421e-06,0.000154148242322398,0.000125014769904098,"TNFAIP3/HSPA1B/HSPA1A/RPL11/RPS7/RPS3/SQSTM1/DNAJA1/RPL5/ISG15",10
