"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071166","ribonucleoprotein complex localization","2/137","12/18860",0.166666666666667,22.9440389294404,6.50438810175624,0.00329624378380819,0.040740416591103,0.032155877724777,"NEAT1/WNK1",2
"GO:0071872","cellular response to epinephrine stimulus","2/137","12/18860",0.166666666666667,22.9440389294404,6.50438810175624,0.00329624378380819,0.040740416591103,0.032155877724777,"PDE4B/PDE4D",2
"GO:0016241","regulation of macroautophagy","6/137","199/18860",0.0301507537688442,4.150680409346,3.82204089418874,0.00335432678519149,0.0412772614876403,0.0325796023769691,"PIM2/ATM/TSPO/FBXW7/SESN3/PIP4K2A",6
"GO:0031396","regulation of protein ubiquitination","6/137","200/18860",0.03,4.12992700729927,3.80649516805807,0.003437854398358,0.0421211899764037,0.0332457040902996,"RPL23/TSPO/FBXW7/FYN/WNK1/COMMD1",6
"GO:0043087","regulation of GTPase activity","5/137","139/18860",0.0359712230215827,4.95195084808066,4.00024239411292,0.00347447318111989,0.0423855646077742,0.0334543715274838,"RIPOR2/DOCK10/ITGA6/RASGRP1/RAPGEF1",5
"GO:0002360","T cell lineage commitment","3/137","42/18860",0.0714285714285714,9.83315954118874,4.90214195010104,0.00349962457296601,0.0425083708905957,0.0335513009195879,"SOCS3/BCL2/JAK1",3
"GO:0002262","myeloid cell homeostasis","6/137","201/18860",0.0298507462686567,4.10938010676544,3.79105039184675,0.00352292231516138,0.0426077042237114,0.033629703419634,"KLF2/PDE4B/IKZF1/HIPK2/PIK3CD/KLF13",6
"GO:0008360","regulation of cell shape","5/137","141/18860",0.0354609929078014,4.88171041051923,3.95752130659337,0.00369297416924358,0.0442842604635252,0.0349529873218889,"MYH9/ARHGEF18/FYN/ATP10A/ARHGAP15",5
"GO:0030168","platelet activation","5/137","141/18860",0.0354609929078014,4.88171041051923,3.95752130659337,0.00369297416924358,0.0442842604635252,0.0349529873218889,"MYH9/UBASH3B/LCK/PRKCA/PRKCQ",5
"GO:0046640","regulation of alpha-beta T cell proliferation","3/137","43/18860",0.0697674418604651,9.60448141232389,4.83187433969623,0.00374229961588862,0.0443100853679586,0.0349733705810379,"HLA-A/TGFBR2/PRKCQ",3
"GO:0070232","regulation of T cell apoptotic process","3/137","43/18860",0.0697674418604651,9.60448141232389,4.83187433969623,0.00374229961588862,0.0443100853679586,0.0349733705810379,"BCL2/BCL11B/PRKCQ",3
"GO:1902305","regulation of sodium ion transmembrane transport","3/137","43/18860",0.0697674418604651,9.60448141232389,4.83187433969623,0.00374229961588862,0.0443100853679586,0.0349733705810379,"UTRN/WNK1/COMMD1",3
"GO:0046643","regulation of gamma-delta T cell activation","2/137","13/18860",0.153846153846154,21.179112857945,6.22564747569082,0.00387707386612583,0.0453344155798448,0.0357818610138628,"LEF1/LCK",2
"GO:0097048","dendritic cell apoptotic process","2/137","13/18860",0.153846153846154,21.179112857945,6.22564747569082,0.00387707386612583,0.0453344155798448,0.0357818610138628,"CCR7/BCL2",2
"GO:2000668","regulation of dendritic cell apoptotic process","2/137","13/18860",0.153846153846154,21.179112857945,6.22564747569082,0.00387707386612583,0.0453344155798448,0.0357818610138628,"CCR7/BCL2",2
"GO:0033077","T cell differentiation in thymus","4/137","89/18860",0.0449438202247191,6.18715656524235,4.19577847149291,0.00403860531407222,0.0468345258232737,0.0369658783999766,"CCR7/BCL2/BCL11B/RASGRP1",4
"GO:0043547","positive regulation of GTPase activity","4/137","89/18860",0.0449438202247191,6.18715656524235,4.19577847149291,0.00403860531407222,0.0468345258232737,0.0369658783999766,"DOCK10/ITGA6/RASGRP1/RAPGEF1",4
"GO:0032496","response to lipopolysaccharide","8/137","350/18860",0.0228571428571429,3.1466110531804,3.46749680237456,0.00409008876236106,0.0472371726734978,0.0372836822902024,"CCR7/PDE4B/NFKBIZ/PTGER2/FOXP1/XBP1/PRKCA/TSPO",8
"GO:0001701","in utero embryonic development","9/137","429/18860",0.020979020979021,2.88806084426522,3.38377967443473,0.004152370007594,0.0476881715033877,0.0376396497652902,"KLF2/MT-ND4/SOCS3/TGFBR2/LEF1/JUNB/MYH9/APBA2/MBNL1",9
"GO:0002520","immune system development","6/137","208/18860",0.0288461538461538,3.97108366086468,3.68566399679902,0.004162984453454,0.0476881715033877,0.0376396497652902,"BCL2/NFKBIZ/TGFBR2/LEF1/ATM/BCL11B",6
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","4/137","91/18860",0.043956043956044,6.05117510226999,4.13165878641893,0.00437189464214643,0.0498785388727475,0.039368478068849,"RPL23/TSPO/FYN/WNK1",4
