"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040029","epigenetic regulation of gene expression","33/922","305/18860",0.108196721311475,2.21322143593756,4.84280850396306,1.69117896968657e-05,0.000372204538907841,0.000267257467177032,"EGR1/SPI1/TNRC18/TET3/ARID1A/HDAC4/EP300/ARID1B/SMCHD1/KDM5A/ATAD2B/TET2/UBR2/DYRK1A/USP7/ATF7IP/TRIP12/PADI2/KMT2E/HDAC9/HIPK2/BAZ1A/ARID4B/MTF2/APOBEC3C/LBR/PIK3CA/TASOR2/EHMT1/RLF/JARID2/ATRX/ZNFX1",33
"GO:0071706","tumor necrosis factor superfamily cytokine production","25/922","201/18860",0.124378109452736,2.54422033002018,4.99000399187714,1.7237914776772e-05,0.000376153306277816,0.000270092837129444,"VSIR/CYBB/PTPRJ/PTPRC/ZBTB20/SYK/PYCARD/CD36/HLA-E/PLCG2/CX3CR1/PTPN6/NOD2/SIRPA/TLR1/DICER1/LILRA5/ADAM8/ARHGEF2/SASH3/LRRK2/FOXP1/MYD88/LGALS9/PSEN1",25
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","25/922","201/18860",0.124378109452736,2.54422033002018,4.99000399187714,1.7237914776772e-05,0.000376153306277816,0.000270092837129444,"VSIR/CYBB/PTPRJ/PTPRC/ZBTB20/SYK/PYCARD/CD36/HLA-E/PLCG2/CX3CR1/PTPN6/NOD2/SIRPA/TLR1/DICER1/LILRA5/ADAM8/ARHGEF2/SASH3/LRRK2/FOXP1/MYD88/LGALS9/PSEN1",25
"GO:0051090","regulation of DNA-binding transcription factor activity","24/922","189/18860",0.126984126984127,2.59752780360156,5.00418456444195,1.78423641527761e-05,0.000387037080389599,0.000277907814106827,"FLNA/HCK/SYK/PYCARD/CYP1B1/ARRB1/TRAF3/CAMK1D/ZBTB7A/EP300/ERC1/MTPN/NOD2/ERBIN/KDM5A/MTDH/PIM1/USP7/ARHGEF2/SGK3/MYD88/RPS6KA5/LGALS9/TRIM21",24
"GO:0002690","positive regulation of leukocyte chemotaxis","16/922","97/18860",0.164948453608247,3.37410828096697,5.31462996263848,1.78876341755723e-05,0.000387037080389599,0.000277907814106827,"SPI1/PTPRJ/CCR1/IL6R/RIPOR2/C5AR1/CX3CR1/CAMK1D/NCKAP1L/WNK1/PTK2B/NEDD9/MAPK1/CSF1R/LGALS9/SWAP70",16
"GO:0050852","T cell receptor signaling pathway","21/922","153/18860",0.137254901960784,2.80762196418698,5.08966306413548,1.80878406684891e-05,0.000389724567008454,0.000279837534977333,"HLA-A/FYB1/PTPRJ/THEMIS2/PTPRC/PIK3CD/PLCG2/LGALS3/PTPN6/CSK/WNK1/INPP5D/SPPL3/UBR2/FYN/NFKBID/MAPK1/PIK3CA/DGKZ/PSEN1/BRAF",21
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","13/922","67/18860",0.194029850746269,3.96898371483148,5.51931194878518,1.82166796825408e-05,0.000390858298795269,0.000280651598896841,"FBXW7/GSK3B/WAC/RYBP/N4BP1/USP7/HIPK2/TLK2/TAF1/PHF20L1/PSEN1/OGT/USP9X",13
"GO:0010562","positive regulation of phosphorus metabolic process","34/922","320/18860",0.10625,2.17340021691974,4.79958922154199,1.85636540877097e-05,0.000393454050027753,0.000282515450159512,"NIBAN1/LYN/PTPRC/ZBTB20/CD4/ROCK1/CCNY/ARRB1/RASSF2/PRKCD/PELI2/PIK3R5/CCDC88A/PTK2B/STK4/RAPGEF2/NRG1/WDFY2/NEDD9/PIM1/LILRA5/TAB2/INSR/ARHGEF2/PIK3CG/MAPK1/IL15/CSF1R/ROCK2/TAOK3/RAF1/PSEN1/SEMA4D/BRAF",34
"GO:0045937","positive regulation of phosphate metabolic process","34/922","320/18860",0.10625,2.17340021691974,4.79958922154199,1.85636540877097e-05,0.000393454050027753,0.000282515450159512,"NIBAN1/LYN/PTPRC/ZBTB20/CD4/ROCK1/CCNY/ARRB1/RASSF2/PRKCD/PELI2/PIK3R5/CCDC88A/PTK2B/STK4/RAPGEF2/NRG1/WDFY2/NEDD9/PIM1/LILRA5/TAB2/INSR/ARHGEF2/PIK3CG/MAPK1/IL15/CSF1R/ROCK2/TAOK3/RAF1/PSEN1/SEMA4D/BRAF",34
"GO:0010586","miRNA metabolic process","17/922","108/18860",0.157407407407407,3.21985217321443,5.24505342188681,1.86445659432028e-05,0.000393454050027753,0.000282515450159512,"EGR1/SPI1/AGO4/QKI/SREBF2/MRTFA/DICER1/TENT2/NCOR2/NCOR1/AGO1/SND1/NOTCH2/SMAD3/YY1/NFATC3/FOXO3",17
