"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051338","regulation of transferase activity","29/821","304/18860",0.0953947368421053,2.19140650041669,4.46765115219054,6.70058428104225e-05,0.00200338988250909,0.00173206309196828,"DNAJA1/ZFP36/UBE2S/SERTAD1/RPS7/RPL5/RPL11/CDKN1A/NPM1/EIF4A2/TAF7/MIDN/TNF/PPIA/DUSP1/TSPYL2/RTRAF/YWHAG/GTF2H1/ZNF622/TRAF4/MAP2K3/PSMD10/CCNK/EZH2/CCNG1/SIRT1/GSKIP/GADD45A",29
"GO:0000245","spliceosomal complex assembly","14/821","96/18860",0.145833333333333,3.35008120178644,4.92470763125168,6.80995019451128e-05,0.00202328331565228,0.00174926228101316,"RSRP1/SNRPG/SF3B4/SNRPB/SNRPB2/SNRPD2/SF3B6/SRSF10/SLU7/PHF5A/KHDC4/ISY1/SF3A2/CRNKL1",14
"GO:0065004","protein-DNA complex assembly","25/821","245/18860",0.102040816326531,2.34408014119168,4.51753333452667,7.15126484729763e-05,0.00211141094616463,0.00182545444786282,"BRD2/NASP/NPM1/GTF2B/TAF7/MED31/TSPYL2/CENPK/MED30/PSMC6/TSPYL1/MED10/TAF9/SUGT1/DR1/MED19/MED25/SPTY2D1/POLE3/MED21/MED6/TAF4B/TAF11/RRN3/NAA60",25
"GO:0010563","negative regulation of phosphorus metabolic process","20/821","174/18860",0.114942528735632,2.64045809007798,4.63773864807239,7.26184324200479e-05,0.00211758935032288,0.00183079608700316,"DNAJA1/DYNLL1/ZC3H12A/CDKN1A/PPP2CA/IER3/NPM1/TAF7/MIDN/PPIA/DDIT4/DUSP1/RTRAF/YWHAG/TARDBP/SIRT1/PPP1R15B/INPP5K/GSKIP/GADD45A",20
"GO:0045936","negative regulation of phosphate metabolic process","20/821","174/18860",0.114942528735632,2.64045809007798,4.63773864807239,7.26184324200479e-05,0.00211758935032288,0.00183079608700316,"DNAJA1/DYNLL1/ZC3H12A/CDKN1A/PPP2CA/IER3/NPM1/TAF7/MIDN/PPIA/DDIT4/DUSP1/RTRAF/YWHAG/TARDBP/SIRT1/PPP1R15B/INPP5K/GSKIP/GADD45A",20
"GO:0071478","cellular response to radiation","21/821","188/18860",0.111702127659574,2.56601964392153,4.60368277655335,7.35375807208723e-05,0.00213123638849939,0.00184259485435573,"RPL26/ATF4/CDKN1A/SDE2/CRIP1/BBC3/NPM1/TNF/TGFB1/NET1/MAP2K3/EGR1/EIF2S1/TRIAP1/NSMCE3/SIRT1/PPID/GATA3/SMPD1/HRAS/GADD45A",21
"GO:2000278","regulation of DNA biosynthetic process","13/821","85/18860",0.152941176470588,3.51336247044494,4.95449387049712,7.44399494572272e-05,0.00214423366607281,0.00185383186068063,"TCP1/HSP90AA1/PTGES3/CCT4/CCT2/CDKN1A/CCT3/CCT6A/CCT5/TNF/DUSP1/NAF1/DNAJC2",13
"GO:0051098","regulation of binding","15/821","109/18860",0.137614678899083,3.16128239224933,4.82766612152163,7.51153867340563e-05,0.00215057628443444,0.00185931547386372,"RPL11/STMN1/HES1/BCL3/SUMO1/RACK1/RARA/GTF2B/CEBPG/JUN/MED25/MITD1/TXN/GATA3/DPH3",15
"GO:0046824","positive regulation of nucleocytoplasmic transport","11/821","63/18860",0.174603174603175,4.01098157492798,5.10691678761819,7.70904461901152e-05,0.00219382691447051,0.00189670850486777,"BAG3/HSP90AA1/RAN/ZC3H12A/YWHAE/TRIM28/TGFB1/TARDBP/ZPR1/RBM22/RIOK2",11
"GO:0051090","regulation of DNA-binding transcription factor activity","21/821","189/18860",0.111111111111111,2.55244282040872,4.57601464135108,7.94164649340991e-05,0.00224648730747715,0.00194223689848285,"HSPA1A/NFKBIA/HSPA1B/RPS3/ID3/DDIT3/BCL3/SUMO1/SGK1/COMMD6/NPM1/UBE2N/TNF/PPIA/COPS5/CEBPG/ATF2/SRF/SIRT1/CRTC2/BCL10",21
"GO:0140467","integrated stress response signaling","10/821","53/18860",0.188679245283019,4.33433686484499,5.18575895662558,8.22608030490789e-05,0.00231309543811815,0.00199982403402523,"PPP1R15A/DDIT3/ATF4/HSPA5/BATF/CEBPG/JUN/EIF2S1/PPP1R15B/FOS",10
"GO:0032786","positive regulation of DNA-templated transcription, elongation","11/821","64/18860",0.171875,3.94830998781973,5.04028497630448,8.94774116051782e-05,0.00250113190782759,0.00216239400204355,"SUPT4H1/MED31/TOX4/MED30/MED10/MED19/MED25/CCNK/PPP1R10/MED21/MED6",11
"GO:2000377","regulation of reactive oxygen species metabolic process","18/821","150/18860",0.12,2.75663824604141,4.60803479135736,9.42459117627142e-05,0.00261401446291561,0.00225998843890382,"SOD1/ZC3H12A/SLC5A3/CDKN1A/ARG2/ARF4/STK17A/IER3/SOD2/TNF/TGFB1/SLC25A33/GCH1/BIRC2/TUSC2/DCXR/CBR1/GADD45A",18
"GO:0070482","response to oxygen levels","32/821","357/18860",0.0896358543417367,2.05911353579191,4.31002939048165,9.49169936315485e-05,0.00261401446291561,0.00225998843890382,"RGCC/CXCR4/JUND/LMNA/ATF4/ZFP36L1/SOD2/BBC3/CHCHD2/TNF/DDIT4/PMAIP1/TGFB1/SLC7A5/NR4A2/ATP6V0D1/ALAS1/TFAM/EGR1/DPM1/BIRC2/ATF2/TFRC/ALKBH5/SRF/CITED2/HDAC2/SIRT1/LTA/BNIP3/CASP3/FOS",32
"GO:0006970","response to osmotic stress","13/821","87/18860",0.149425287356322,3.43259551710138,4.85162659265842,9.51758017827022e-05,0.00261401446291561,0.00225998843890382,"HSP90AA1/TSC22D3/RELB/PLK3/ZFP36L1/YBX3/TNF/DDX3X/NINJ1/ATP1A1/ATF2/CASP3/SLC12A2",13
"GO:0071824","protein-DNA complex organization","26/821","265/18860",0.0981132075471698,2.25385516971939,4.38527567614985,9.9282604281199e-05,0.00271104637355135,0.00234387894500184,"BRD2/NASP/HMGA1/NPM1/GTF2B/TAF7/MED31/TSPYL2/CENPK/MED30/PSMC6/TSPYL1/MED10/TAF9/SUGT1/DR1/MED19/MED25/SPTY2D1/POLE3/MED21/MED6/TAF4B/TAF11/RRN3/NAA60",26
"GO:1903312","negative regulation of mRNA metabolic process","15/821","112/18860",0.133928571428571,3.07660518531408,4.70229804591395,0.000102893550317711,0.00279350075690153,0.00241516621435401,"ZFP36/SAP18/YBX3/NPM1/HNRNPAB/SRSF7/YBX1/ARID5A/SRSF10/HNRNPA0/FXR1/RBM42/TARDBP/PTBP1/AXIN2",15
"GO:0071383","cellular response to steroid hormone stimulus","23/821","222/18860",0.103603603603604,2.3799804676784,4.41239569787468,0.000109154644620322,0.00294655166392229,0.0025474888488833,"HSPA1A/ZFP36/HSPA1B/FKBP4/ANXA1/HSPA8/RAN/PMEPA1/ZFP36L1/SGK1/TAF7/PER1/CREBRF/FBXO32/DDIT4/TGFB1/ATP1A1/SAFB2/YWHAH/HDAC2/SIRT1/SERPINF1/AXIN2",23
"GO:0072593","reactive oxygen species metabolic process","24/821","237/18860",0.10126582278481,2.32627700087883,4.38337139761508,0.000111522024874158,0.00299335253128139,0.00258795129492664,"SOD1/ZC3H12A/SLC5A3/CDKN1A/ARG2/ARF4/STK17A/IER3/PRDX1/SOD2/TNF/DDIT4/PMAIP1/TGFB1/PRDX6/SLC25A33/GCH1/BIRC2/TXN/TUSC2/DCXR/BNIP3/CBR1/GADD45A",24
"GO:0032210","regulation of telomere maintenance via telomerase","9/821","45/18860",0.2,4.59439707673569,5.14997211444679,0.000116031489280046,0.00309114172331287,0.00267249652089084,"TCP1/HSP90AA1/PTGES3/CCT4/CCT2/CCT3/CCT6A/CCT5/NAF1",9
"GO:0042326","negative regulation of phosphorylation","16/821","126/18860",0.126984126984127,2.91707750903853,4.60611064681773,0.000116474010742949,0.00309114172331287,0.00267249652089084,"DNAJA1/DYNLL1/ZC3H12A/CDKN1A/NPM1/TAF7/MIDN/PPIA/DUSP1/RTRAF/YWHAG/TARDBP/SIRT1/PPP1R15B/GSKIP/GADD45A",16
"GO:0000470","maturation of LSU-rRNA","7/821","27/18860",0.259259259259259,5.955699914287,5.49733000914102,0.000119352740465692,0.00314984550815602,0.0027232498265621,"RPL35/RPL7A/TRMT112/NOP2/GTPBP4/ZNHIT3/PAK1IP1",7
"GO:0061136","regulation of proteasomal protein catabolic process","22/821","209/18860",0.105263157894737,2.41810372459773,4.39799528297963,0.000121198318476197,0.00318078253600863,0.00274999693384587,"HSPA1A/HSPA1B/UBB/ZFAND2A/HSP90AB1/RPL11/SMAD7/PLK3/SUMO1/RACK1/HERPUD1/GABARAPL2/PITHD1/EIF3H/PSMC6/TAF9/CAMLG/PSMD10/RCHY1/SIRT1/PSMC2/AXIN2",22
"GO:0034101","erythrocyte homeostasis","19/821","167/18860",0.11377245508982,2.61357917538856,4.46821119579958,0.000125041515758073,0.00326351447757534,0.00282152417063869,"HSPA1A/ZFP36/HSPA1B/RPS19/RPS24/SLC25A5/JMJD6/ZFP36L1/PRDX1/BPGM/SLC1A5/ALAS1/SELENOW/CEBPG/SRF/ISG15/CITED2/GATA3/CASP3",19
"GO:0071897","DNA biosynthetic process","19/821","168/18860",0.113095238095238,2.59802215648744,4.43847962634564,0.000135364965894491,0.00349990616758564,0.00302590042565005,"TCP1/HSP90AA1/HSP90AB1/PTGES3/CCT4/CCT2/NOP10/CDKN1A/CCT3/CCT6A/CCT5/TNF/DUSP1/CDKN2D/NAF1/POLE3/RCHY1/SIRT1/DNAJC2",19
"GO:0051591","response to cAMP","13/821","90/18860",0.144444444444444,3.31817566653133,4.70283932122187,0.000135580615721459,0.00349990616758564,0.00302590042565005,"EZR/ZFP36L1/AHR/FOSB/PER1/TOP1/DUSP1/ATP5PO/ALAS1/BIRC2/CRTC2/INPP5K/FOS",13
"GO:0006278","RNA-templated DNA biosynthetic process","11/821","67/18860",0.164179104477612,3.77151998836512,4.84821687766452,0.00013732936190876,0.00350672381436206,0.00303179473232425,"TCP1/HSP90AA1/HSP90AB1/PTGES3/CCT4/CCT2/NOP10/CCT3/CCT6A/CCT5/NAF1",11
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","11/821","67/18860",0.164179104477612,3.77151998836512,4.84821687766452,0.00013732936190876,0.00350672381436206,0.00303179473232425,"HSPB1/SOD1/ATF4/RACK1/ARL6IP5/SOD2/SFPQ/PPIA/ZNF622/SIRT1/GSKIP",11
"GO:0006596","polyamine biosynthetic process","5/821","13/18860",0.384615384615385,8.83537899372248,6.02886068569202,0.000148379188188806,0.00376851228496731,0.00325812818433824,"AMD1/ODC1/OAZ1/SAT1/AZIN1",5
"GO:0030099","myeloid cell differentiation","39/821","481/18860",0.0810810810810811,1.86259340948744,4.08829677693093,0.000150224135757631,0.00377891360358747,0.00326712081240684,"HSPA1A/NFKBIA/ZFP36/HSPA1B/RPS19/KLF10/RELB/SLC25A5/JMJD6/ZFP36L1/GPR183/RARA/NPM1/IRF4/BPGM/PITHD1/TNF/PAF1/TGFB1/SLC1A5/CD81/TOB2/IL23A/BATF/ALAS1/SELENOW/IRF7/CEBPG/JUN/TFRC/SRF/ISG15/CITED2/SIRT1/GATA3/CASP3/FOS/CCR7/TCTA",39
"GO:0002286","T cell activation involved in immune response","17/821","142/18860",0.119718309859155,2.75016726424319,4.46599966990968,0.000150388602344294,0.00377891360358747,0.00326712081240684,"ANXA1/BRD2/RELB/SMAD7/ZC3H12A/BCL3/GPR183/RARA/CD69/IRF4/ICOS/NFKBID/CD81/IL23A/BATF/PTGER4/GATA3",17
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","13/821","91/18860",0.142857142857143,3.28171219766835,4.65463544795861,0.000151982800766579,0.00379876587736148,0.00328428441645407,"HSPA1A/DNAJA1/HSPA1B/SQSTM1/RPS7/RPL5/RPS3/RPL11/TNFAIP3/PPIA/CAMLG/ISG15/GTPBP4",13
"GO:0032968","positive regulation of transcription elongation by RNA polymerase II","10/821","57/18860",0.175438596491228,4.03017287432955,4.88782828770676,0.000155684960804499,0.00386585754223911,0.00334228959933325,"MED31/TOX4/MED30/MED10/MED19/MED25/CCNK/PPP1R10/MED21/MED6",10
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","8/821","37/18860",0.216216216216216,4.96691575863318,5.15269099011307,0.000156303723659541,0.00386585754223911,0.00334228959933325,"PPP1R15A/HSPA5/RACK1/BBC3/DNAJB9/CREBRF/COPS5/PPP1R15B",8
"GO:0038066","p38MAPK cascade","11/821","68/18860",0.161764705882353,3.71605645912445,4.78664729351839,0.000157481820090472,0.00387470894847599,0.00334994222560873,"ZFP36/GADD45B/EZR/ZC3H12A/ZFP36L1/GADD45G/PER1/DUSP1/MAP2K3/ATF2/GADD45A",11
"GO:0034644","cellular response to UV","13/821","92/18860",0.141304347826087,3.24604141291108,4.60709699180858,0.000170063090544959,0.00416258051675847,0.00359882624114775,"RPL26/ATF4/CDKN1A/SDE2/CRIP1/NPM1/MAP2K3/EIF2S1/TRIAP1/NSMCE3/SIRT1/PPID/SMPD1",13
"GO:0034612","response to tumor necrosis factor","24/821","244/18860",0.0983606557377049,2.25953954593558,4.22462549111661,0.000174431289129919,0.00424749180334916,0.00367223766589303,"HSPA1A/NFKBIA/ZFP36/HSPA1B/TUBA1A/RPS3/ZC3H12A/BIRC3/HES1/ZFP36L1/YBX3/TNFAIP3/TNF/HIPK1/GCH1/BIRC2/TIFA/SIRT1/GATA3/INPP5K/CASP3/NKIRAS2/SMPD1/FOS",24
"GO:0042770","signal transduction in response to DNA damage","21/821","200/18860",0.105,2.41205846528624,4.28288621416221,0.000177538410758743,0.00430098180730412,0.00371848331305762,"RPL26/CDKN1A/SDE2/BCL3/PLK3/IER3/SOX4/NPM1/RNF168/PMAIP1/SYF2/ZNF830/COPS3/BATF/PPM1D/ATF2/PSMD10/TRIAP1/PPP1R10/SIRT1/GADD45A",21
"GO:0002262","myeloid cell homeostasis","21/821","201/18860",0.104477611940299,2.40005817441417,4.25720543085219,0.000190323113086241,0.00458717543989492,0.00396591664218376,"HSPA1A/ZFP36/HSPA1B/SOD1/ANXA1/RPS19/RPS24/SLC25A5/JMJD6/ZFP36L1/PRDX1/BPGM/SLC1A5/ALAS1/SELENOW/CEBPG/SRF/ISG15/CITED2/GATA3/CASP3",21
"GO:0010212","response to ionizing radiation","17/821","145/18860",0.117241379310345,2.69326725187954,4.36655841096577,0.000194158495275044,0.004638465315467,0.00401026013280715,"RPL26/CDKN1A/SOD2/BBC3/RNF168/TNF/TOP1/TGFB1/NET1/NABP1/EGR1/SIRT1/GATA3/CASP3/SMPD1/HRAS/GADD45A",17
"GO:2000319","regulation of T-helper 17 cell differentiation","7/821","29/18860",0.241379310344828,5.54496198916376,5.22537234233688,0.000194414930665213,0.004638465315467,0.00401026013280715,"BRD2/SMAD7/ZC3H12A/CD69/NFKBID/IL23A/BATF",7
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","16/821","132/18860",0.121212121212121,2.78448307680951,4.38912933519308,0.000201708806386912,0.00478830352448127,0.00413980517736694,"UBE2S/UBB/ZC3H12A/BIRC3/HSPA5/NPM1/UBE2D1/UBE2N/DDX3X/PHF23/BIRC2/GNL3/PSMD10/NSMCE3/RCHY1/BCL10",16
"GO:0014015","positive regulation of gliogenesis","11/821","70/18860",0.157142857142857,3.60988341743518,4.66693140339532,0.000205391275435191,0.00485134192577922,0.00419430604572917,"CXCR4/HES1/TNF/KRAS/RHEB/TGFB1/SLC7A5/PPP1CC/HDAC2/LTA/PRMT5",11
"GO:0090316","positive regulation of intracellular protein transport","13/821","94/18860",0.138297872340426,3.17697670199808,4.5139477902682,0.000211821612798274,0.00497833482019427,0.00430409980443731,"BAG3/HSP90AA1/RAN/ZC3H12A/PLK3/OAZ1/YWHAE/TRIM28/TGFB1/CD81/TARDBP/ZPR1/RBM22",13
"GO:0090084","negative regulation of inclusion body assembly","5/821","14/18860",0.357142857142857,8.20428049417087,5.75267338914044,0.000222558011182559,0.00519032798854641,0.00448738192333885,"HSPA1A/DNAJB1/HSPA1B/DNAJB6/DNAJA4",5
"GO:1903050","regulation of proteolysis involved in protein catabolic process","24/821","248/18860",0.0967741935483871,2.22309535971082,4.13632177739725,0.0002230390731742,0.00519032798854641,0.00448738192333885,"HSPA1A/HSPA1B/UBB/ZFAND2A/HSP90AB1/RPS7/RPL5/RPL11/SMAD7/PLK3/SUMO1/RACK1/HERPUD1/GABARAPL2/PITHD1/EIF3H/PSMC6/TAF9/CAMLG/PSMD10/RCHY1/SIRT1/PSMC2/AXIN2",24
"GO:2000316","regulation of T-helper 17 type immune response","8/821","39/18860",0.205128205128205,4.71220212998532,4.95070731063777,0.000230618684562492,0.00534040522486869,0.00461713362281976,"BRD2/SMAD7/ZC3H12A/CD69/ARID5A/NFKBID/IL23A/BATF",8
"GO:0046685","response to arsenic-containing substance","7/821","30/18860",0.233333333333333,5.3601299228583,5.09870138478287,0.000244135985698071,0.0056258458362814,0.00486391591531972,"ZFAND2A/SLC38A2/ZC3H12A/RBM4/MKNK2/DDX3X/SERPINF1",7
"GO:1903829","positive regulation of protein localization","37/821","459/18860",0.0806100217864924,1.8517722422573,3.941248266342,0.000246698524146055,0.00565730013624254,0.00489111023856256,"TCP1/BAG3/DYNLL1/SQSTM1/HSP90AA1/HSP90AB1/EZR/CCT4/CCT2/RAN/ZC3H12A/SLC5A3/CCT3/PLK3/RACK1/SOX4/OAZ1/NPM1/SERP1/YWHAE/CCT6A/TRIM28/CCT5/TNF/PPIA/TGFB1/PRNP/TRIM8/CD81/MPC2/TARDBP/PGRMC1/TFRC/ZPR1/RBM22/GNL3/PPID",37
"GO:0042594","response to starvation","23/821","235/18860",0.0978723404255319,2.24832197372172,4.1080629060709,0.000253899292566571,0.00579430076369315,0.00500955634456291,"ZFP36/HSPA8/KLF10/SLC38A2/ZC3H12A/MAP1LC3B/DDIT3/ATF4/CDKN1A/HSPA5/GABARAPL2/PLIN2/PMAIP1/MFSD11/SLC7A5/YWHAG/MAT2A/PPM1D/EIF2S1/ATF2/RRAGC/SIRT1/FOS",23
"GO:0031398","positive regulation of protein ubiquitination","14/821","109/18860",0.128440366972477,2.95053023276604,4.35690808267224,0.000270852088325873,0.00613451155580434,0.00530369108171506,"UBE2S/UBB/BIRC3/HSPA5/NPM1/UBE2D1/UBE2N/DDX3X/PHF23/BIRC2/PSMD10/NSMCE3/RCHY1/BCL10",14
"GO:0048025","negative regulation of mRNA splicing, via spliceosome","6/821","22/18860",0.272727272727273,6.26508692282139,5.27137811425446,0.000273674981295134,0.00613451155580434,0.00530369108171506,"SAP18/NPM1/SRSF7/SRSF10/RBM42/PTBP1",6
"GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","6/821","22/18860",0.272727272727273,6.26508692282139,5.27137811425446,0.000273674981295134,0.00613451155580434,0.00530369108171506,"PPP1R15A/HSPA5/RACK1/DNAJB9/CREBRF/PPP1R15B",6
"GO:0019058","viral life cycle","27/821","298/18860",0.0906040268456376,2.0813543804004,4.01410262251535,0.000274001257043759,0.00613451155580434,0.00530369108171506,"HSPA1A/HSPA1B/CXCR4/HSP90AB1/ZC3H12A/SLC3A2/CHMP1B/KPNA2/LDLR/RNASEK/ITGA5/RPSA/TRIM28/TNF/DDX3X/PPIA/CTSL/SLC1A5/CD81/TFRC/ISG15/CHMP2B/CCNK/PPID/INPP5K/DDX56/SMPD1",27
"GO:0042401","biogenic amine biosynthetic process","8/821","40/18860",0.2,4.59439707673569,4.85479524645541,0.000277395203143604,0.00616724556074443,0.00533199179457382,"AMD1/ODC1/OAZ1/SAT1/NR4A2/AZIN1/GCH1/GATA3",8
"GO:0009615","response to virus","36/821","445/18860",0.0808988764044944,1.85840780632005,3.90942136322405,0.000278074365884539,0.00616724556074443,0.00533199179457382,"HSPB1/CXCR4/HSP90AA1/RPS15A/TPT1/ZC3H12A/STMN1/SELENOK/HES1/BCL3/ODC1/IRF1/TNFAIP3/RPSA/TRIM28/UBE2N/CCT5/TNF/DDX3X/DDX21/RHEB/DDIT4/PMAIP1/UAP1/TGFB1/TRIM8/PSMA2/NDUFAF4/IL23A/IRF7/ATF2/ISG15/GATA3/BNIP3/DDX56/SMPD1",36
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","19/821","178/18860",0.106741573033708,2.45206585556118,4.15249683578237,0.000287615476603516,0.0063490444461449,0.00548916895829632,"HSPA1A/HSPA1B/ZFAND2A/HSP90AB1/RPS7/RPL5/RPL11/SMAD7/PLK3/SUMO1/RACK1/HERPUD1/EIF3H/TAF9/CAMLG/PSMD10/RCHY1/SIRT1/AXIN2",19
"GO:0010833","telomere maintenance via telomere lengthening","11/821","73/18860",0.150684931506849,3.46153204411593,4.49534352957775,0.000300051963566778,0.0065927696552998,0.00569988552577282,"TCP1/HSP90AA1/HSP90AB1/PTGES3/CCT4/CCT2/NOP10/CCT3/CCT6A/CCT5/NAF1",11
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","9/821","51/18860",0.176470588235294,4.05387977359031,4.65885131027545,0.000315428314000029,0.00689853405248211,0.00596423907563407,"HSPA1A/PPP1R15A/HSPA5/RACK1/HERPUD1/DNAJB9/CREBRF/PPP1R15B/SELENOS",9
"GO:0001732","formation of cytoplasmic translation initiation complex","5/821","15/18860",0.333333333333333,7.65732846122615,5.50265421819687,0.000321911818356933,0.00696853321129189,0.00602475797936907,"EIF5/EIF3F/EIF3L/EIF3H/EIF3I",5
"GO:0070424","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","5/821","15/18860",0.333333333333333,7.65732846122615,5.50265421819687,0.000321911818356933,0.00696853321129189,0.00602475797936907,"HSPA1A/HSPA1B/BIRC3/TNFAIP3/BIRC2",5
"GO:0001666","response to hypoxia","28/821","317/18860",0.0883280757097792,2.02907126417349,3.94193775782264,0.00032305435505354,0.00696853321129189,0.00602475797936907,"RGCC/CXCR4/JUND/LMNA/ATF4/ZFP36L1/SOD2/BBC3/CHCHD2/TNF/DDIT4/PMAIP1/TGFB1/NR4A2/ALAS1/TFAM/EGR1/BIRC2/ATF2/TFRC/ALKBH5/SRF/CITED2/SIRT1/LTA/BNIP3/CASP3/FOS",28
"GO:0007051","spindle organization","21/821","209/18860",0.100478468899522,2.3081899189342,4.05711725659994,0.000325355180138832,0.00698008822030181,0.00603474804910447,"HSPA1A/HSPA1B/RPS3/EZR/NUDC/RAN/STMN1/CHMP1B/PLK3/GTF2B/MAPRE1/SBDS/BCAS2/RAE1/MAPRE2/SUGT1/NTMT1/CHMP2B/FAM110A/DCAF13/HAUS3",21
"GO:0002819","regulation of adaptive immune response","22/821","224/18860",0.0982142857142857,2.25617713589699,4.03481124200247,0.000326545194048836,0.00698008822030181,0.00603474804910447,"HSPD1/ANXA1/BRD2/SMAD7/ZC3H12A/AHR/IRF1/TNFAIP3/CD69/TNF/ARID5A/NFKBID/TGFB1/YWHAG/CD81/IL23A/BATF/IRF7/TFRC/SIRT1/LTA/GATA3",22
"GO:0009309","amine biosynthetic process","8/821","41/18860",0.195121951219512,4.48233861144945,4.7619993852425,0.000331644697240153,0.00699414977572537,0.00604690519404038,"AMD1/ODC1/OAZ1/SAT1/NR4A2/AZIN1/GCH1/GATA3",8
"GO:0072539","T-helper 17 cell differentiation","8/821","41/18860",0.195121951219512,4.48233861144945,4.7619993852425,0.000331644697240153,0.00699414977572537,0.00604690519404038,"BRD2/SMAD7/ZC3H12A/CD69/IRF4/NFKBID/IL23A/BATF",8
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","8/821","41/18860",0.195121951219512,4.48233861144945,4.7619993852425,0.000331644697240153,0.00699414977572537,0.00604690519404038,"RPS3/RPL26/TPT1/SKIL/CDKN2D/TAF9/TRIAP1/SIRT1",8
"GO:0032206","positive regulation of telomere maintenance","11/821","74/18860",0.148648648648649,3.41475458406031,4.44013709352286,0.000338811517184703,0.00709557291764883,0.00613459221009792,"TCP1/HSP90AA1/PTGES3/CCT4/CCT2/CCT3/CCT6A/CCT5/NAF1/GNL3/PPP1R10",11
"GO:0043086","negative regulation of catalytic activity","18/821","166/18860",0.108433734939759,2.49093817413381,4.11611252617131,0.000339457976161862,0.00709557291764883,0.00613459221009792,"DNAJA1/ZFP36/RPS7/RPL5/RPL11/CDKN1A/GLA/NPM1/EIF4A2/TAF7/MIDN/PPIA/DUSP1/RTRAF/YWHAG/TMBIM1/GSKIP/GADD45A",18
"GO:0007005","mitochondrion organization","34/821","417/18860",0.0815347721822542,1.8730155948323,3.84590830558494,0.000352668370402346,0.0073392307567431,0.0063452505317,"HSPA1A/HSPD1/SQSTM1/LMNA/SLC25A5/ATF4/IER3/SOD2/BBC3/MTCH1/CHCHD2/TMEM70/VDAC2/PMAIP1/SLC25A33/ALKBH7/RAB5IF/ATG3/TIMM10/NDUFAF4/TOMM22/ARMCX3/TFAM/TMEM11/EIF2S1/ATF2/TFRC/COA6/PSMD10/TRIAP1/TMEM126A/BNIP3/TMEM126B/TIMM10B",34
"GO:0050686","negative regulation of mRNA processing","6/821","23/18860",0.260869565217391,5.99269183922046,5.11113662124684,0.000356722986052738,0.00735877461184775,0.00636214748740346,"SAP18/NPM1/SRSF7/SRSF10/RBM42/PTBP1",6
"GO:0090083","regulation of inclusion body assembly","6/821","23/18860",0.260869565217391,5.99269183922046,5.11113662124684,0.000356722986052738,0.00735877461184775,0.00636214748740346,"HSPA1A/DNAJB1/HSPA1B/DNAJB6/DNAJA4/PSMC6",6
"GO:0015931","nucleobase-containing compound transport","23/821","241/18860",0.0954356846473029,2.19234715279919,3.97427343534349,0.000365053119828945,0.00741546100918346,0.00641115662810995,"ZFP36/MRPL18/EIF4A3/RAN/G3BP2/SLC25A5/RBM8A/ZFP36L1/NXF1/NXT1/SRSF7/YBX1/MAGOH/ENY2/DDX39A/SLBP/RTRAF/ALYREF/SLC25A33/FXR1/RAE1/SLC25A32/ALKBH5",23
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","16/821","139/18860",0.115107913669065,2.64425731035148,4.15085286675156,0.000365371713789778,0.00741546100918346,0.00641115662810995,"HSPA1A/HSPA1B/ZFAND2A/HSP90AB1/RPL11/SMAD7/PLK3/SUMO1/RACK1/EIF3H/TAF9/CAMLG/PSMD10/RCHY1/SIRT1/AXIN2",16
"GO:0051028","mRNA transport","16/821","139/18860",0.115107913669065,2.64425731035148,4.15085286675156,0.000365371713789778,0.00741546100918346,0.00641115662810995,"ZFP36/EIF4A3/G3BP2/RBM8A/ZFP36L1/NXF1/NXT1/SRSF7/MAGOH/ENY2/DDX39A/SLBP/ALYREF/FXR1/RAE1/ALKBH5",16
"GO:0009267","cellular response to starvation","20/821","196/18860",0.102040816326531,2.34408014119168,4.03529711346522,0.00036574987619385,0.00741546100918346,0.00641115662810995,"HSPA8/KLF10/SLC38A2/ZC3H12A/MAP1LC3B/ATF4/CDKN1A/HSPA5/GABARAPL2/PLIN2/PMAIP1/SLC7A5/YWHAG/MAT2A/PPM1D/EIF2S1/ATF2/RRAGC/SIRT1/FOS",20
"GO:0071479","cellular response to ionizing radiation","11/821","75/18860",0.146666666666667,3.3692245229395,4.38587177711984,0.000381694921425106,0.00770567012312906,0.00666206160652007,"RPL26/CDKN1A/BBC3/TNF/TGFB1/NET1/EGR1/SIRT1/GATA3/HRAS/GADD45A",11
"GO:0051091","positive regulation of DNA-binding transcription factor activity","14/821","113/18860",0.123893805309735,2.84608668470352,4.19904086734354,0.000394729803643889,0.00793490890388822,0.00686025369826782,"HSPA1A/HSPA1B/RPS3/DDIT3/NPM1/UBE2N/TNF/PPIA/COPS5/CEBPG/ATF2/SRF/CRTC2/BCL10",14
