"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
2.05390295369062e-41,0.432766852226988,0.535,0.364,5.16145812262454e-37,"POLR1D","CD4 Naive"
8.49169108255816e-41,0.731947824972578,0.226,0.112,2.13396196904687e-36,"SNRPN","CD4 Naive"
1.183117572219e-40,0.43762947367407,0.603,0.425,2.97317445898634e-36,"RNASET2","CD4 Naive"
4.52360711105302e-40,0.545307730746726,0.57,0.409,1.13678246700762e-35,"H2AFZ","CD4 Naive"
7.21134064133441e-40,0.396244936962497,0.712,0.548,1.81220990316734e-35,"SNHG8","CD4 Naive"
5.18111645727952e-39,-0.418642713768547,0.946,0.92,1.30201456571434e-34,"MT-ND3","CD4 Naive"
5.91379212868418e-39,1.35773301107092,0.143,0.058,1.48613596193834e-34,"ZFAND2A","CD4 Naive"
8.20405465170743e-39,0.405540235643097,0.54,0.372,2.06167893397408e-34,"SNHG7","CD4 Naive"
1.46099844056173e-38,-0.336774773101852,0.943,0.892,3.67148908113163e-34,"MT-ND4L","CD4 Naive"
2.42471316855705e-38,0.464591001499951,0.653,0.491,6.09330419258385e-34,"TNFAIP3","CD4 Naive"
2.44627867006124e-38,0.452051054777388,0.417,0.264,6.1474982978639e-34,"GABPB1-AS1","CD4 Naive"
5.27176918974149e-38,-0.49711348192506,0.797,0.779,1.32479559738204e-33,"RIPOR2","CD4 Naive"
2.24402778631235e-37,0.458336701822816,0.413,0.264,5.63924182700294e-33,"STMN3","CD4 Naive"
6.27266166472189e-37,1.12248860081699,0.203,0.103,1.57631987634461e-32,"UBE2S","CD4 Naive"
1.80898652579013e-36,1.00716768634018,0.174,0.081,4.5459831393106e-32,"SERTAD1","CD4 Naive"
4.19665262479412e-36,0.552008055907124,0.445,0.301,1.05461880461076e-31,"SLC38A2","CD4 Naive"
4.9313142014274e-36,0.515335487565048,0.34,0.206,1.23923925881871e-31,"CITED2","CD4 Naive"
5.30387625467131e-36,0.791566185285923,0.319,0.193,1.3328641027989e-31,"TCP1","CD4 Naive"
6.34062425333762e-36,0.911099023033352,0.385,0.254,1.59339887486375e-31,"CACYBP","CD4 Naive"
6.34330255988384e-36,-1.08017191435553,0.365,0.446,1.59407193329881e-31,"BCL2","CD4 Naive"
1.18184834365775e-35,2.22864142290207,0.188,0.098,2.96998488761193e-31,"AL627171.2","CD4 Naive"
3.09914412215568e-35,0.476000835849146,0.401,0.253,7.78814917897723e-31,"PGGHG","CD4 Naive"
7.00401867195221e-35,0.863752146058971,0.208,0.107,1.76010989226159e-30,"ID3","CD4 Naive"
1.06468444312778e-34,0.57208172659797,0.373,0.24,2.67555200558012e-30,"RSRC2","CD4 Naive"
1.08278717647844e-34,0.476632298494673,0.774,0.647,2.72104417449031e-30,"UBB","CD4 Naive"
1.5806011560122e-34,0.54350375293274,0.173,0.08,3.97205070505867e-30,"USP9Y","CD4 Naive"
2.23124285700698e-34,0.379809936963354,0.364,0.225,5.60711329965855e-30,"DANCR","CD4 Naive"
2.52104059794643e-34,-0.771519340566535,0.458,0.526,6.33537502263938e-30,"MT-ND6","CD4 Naive"
2.91248696444556e-34,0.985745972609416,0.39,0.263,7.3190797416517e-30,"DNAJA1","CD4 Naive"
4.55518217765187e-34,0.794896211067304,0.235,0.131,1.14471728124391e-29,"SGK1","CD4 Naive"
7.13186401526439e-34,0.284297758408729,0.679,0.505,1.79223742703594e-29,"MARCKSL1","CD4 Naive"
1.41159060499899e-33,-0.608951811607244,0.423,0.493,3.54732719036246e-29,"SNHG5","CD4 Naive"
2.57150756427824e-33,1.14198982477694,0.128,0.052,6.46219850903121e-29,"H2AFX","CD4 Naive"
7.0295053159364e-33,0.378822394805975,0.443,0.296,1.76651468589482e-28,"SELENOW","CD4 Naive"
7.81347829299705e-33,0.402910109900851,0.639,0.484,1.96352709503016e-28,"SRSF7","CD4 Naive"
1.59631079950421e-32,1.00391860378745,0.226,0.126,4.01152903915409e-28,"BAG3","CD4 Naive"
1.69475760270014e-31,0.582392254194742,0.332,0.21,4.25892585558544e-27,"SAT1","CD4 Naive"
2.45786646179723e-31,0.603383977323172,0.657,0.509,6.17661841849644e-27,"HSPB1","CD4 Naive"
5.19398123335291e-31,0.347271281758978,0.57,0.415,1.30524748394159e-26,"VPS28","CD4 Naive"
5.20523869111273e-31,0.438158225919439,0.281,0.166,1.30807648307663e-26,"ERAP2","CD4 Naive"
5.77782915019054e-31,0.273950224540929,0.891,0.759,1.45196846544288e-26,"TMA7","CD4 Naive"
1.60176198325073e-30,1.03706752650245,0.217,0.123,4.02522786390909e-26,"CHORDC1","CD4 Naive"
2.68792565728994e-30,0.39295700071184,0.538,0.391,6.75475717676962e-26,"STMN1","CD4 Naive"
3.23799569184544e-30,0.879071608333178,0.14,0.064,8.13708317360758e-26,"SERPINF1","CD4 Naive"
3.43110949341264e-30,0.684819081422549,0.169,0.084,8.62237815694596e-26,"OSER1","CD4 Naive"
5.87017696711695e-30,0.505769332206402,0.243,0.139,1.47517547183649e-25,"GSTM2","CD4 Naive"
2.85077099720928e-29,0.490982164742973,0.285,0.175,7.16398751598693e-25,"ATF4","CD4 Naive"
6.28815818362098e-29,0.412261230007621,0.884,0.801,1.58021415154395e-24,"HSPA8","CD4 Naive"
6.45737721865333e-29,0.519783560605755,0.311,0.198,1.62273889504758e-24,"TLE4","CD4 Naive"
1.07476317715187e-28,0.890246873330504,0.451,0.321,2.70087986418266e-24,"HSPD1","CD4 Naive"
1.46195650573216e-28,-0.490032612377692,0.635,0.63,3.67389669890493e-24,"STK17B","CD4 Naive"
2.34964780634411e-28,-0.257598759483659,0.956,0.941,5.90466493734275e-24,"RPS11","CD4 Naive"
2.65530765139865e-28,0.636216599438646,0.851,0.749,6.6727881279648e-24,"HSP90AB1","CD4 Naive"
4.02391233757189e-28,0.636001083884773,0.278,0.172,1.01120917043182e-23,"INTS6","CD4 Naive"
5.7907470701964e-28,0.432041483021031,0.661,0.519,1.45521473874036e-23,"SOD1","CD4 Naive"
6.7063266061853e-28,0.816469820567506,0.138,0.065,1.68529987613437e-23,"NBPF19","CD4 Naive"
7.86121915640149e-28,0.375430197985521,0.319,0.201,1.97552437400369e-23,"EIF1B","CD4 Naive"
9.38822354966288e-28,-1.57449575877429,0.046,0.11,2.35926057803028e-23,"THEMIS2","CD4 Naive"
3.32415056466598e-27,-0.638220892077191,0.295,0.167,8.35359036900561e-23,"RPS10","CD4 Naive"
6.5850468601778e-27,0.426021542841595,0.314,0.202,1.65482227596268e-22,"LUC7L","CD4 Naive"
8.0630828310057e-26,0.294336138039892,0.625,0.476,2.02625271543173e-21,"SNHG6","CD4 Naive"
9.49091476029624e-26,0.486649462220066,0.533,0.411,2.38506687926244e-21,"ZFP36","CD4 Naive"
1.19042778986026e-25,1.15250591106203,0.213,0.127,2.99154503591884e-21,"FKBP4","CD4 Naive"
1.22578712827564e-25,0.49579690985716,0.171,0.09,3.08040305335669e-21,"MFSD11","CD4 Naive"
1.43153190263806e-25,0.583227355627084,0.154,0.078,3.59743967132944e-21,"CFAP20","CD4 Naive"
1.70306647030038e-25,-0.856379461743216,0.263,0.339,4.27980603986486e-21,"KANSL1","CD4 Naive"
1.91215129537634e-25,-0.674899540272021,0.36,0.431,4.80523620528075e-21,"NFKBIZ","CD4 Naive"
2.65174763882354e-25,0.66307035209683,0.207,0.121,6.66384181636355e-21,"RGS1","CD4 Naive"
3.24979167290326e-25,-1.20370512744411,0.073,0.141,8.16672647400589e-21,"AC007952.4","CD4 Naive"
1.31029134701285e-24,0.292063774826793,0.379,0.254,3.2927621550433e-20,"AUP1","CD4 Naive"
2.84937852916612e-24,0.60111110461381,0.271,0.175,7.16048824379446e-20,"DUSP2","CD4 Naive"
1.01785434857154e-23,0.269345466098956,0.338,0.222,2.55786797796027e-19,"SDR39U1","CD4 Naive"
1.0767360135896e-23,0.308699792317089,0.455,0.322,2.70583760215066e-19,"TAF1D","CD4 Naive"
1.56815048934951e-23,0.411666448371713,0.259,0.162,3.94076217973531e-19,"NUTM2A-AS1","CD4 Naive"
5.02447545606119e-23,0.284649105206879,0.704,0.568,1.26265068210818e-18,"ZFAS1","CD4 Naive"
5.98693866237154e-23,0.992036755306975,0.107,0.049,1.50451768585397e-18,"HEXIM1","CD4 Naive"
1.31489058596083e-22,-0.573979321963831,0.505,0.54,3.30432004251956e-18,"GIMAP5","CD4 Naive"
1.53337158945797e-22,0.74296329122988,0.132,0.067,3.85336280430789e-18,"TGIF1","CD4 Naive"
2.28469609913696e-22,-1.46807848004993,0.094,0.16,5.74144129713117e-18,"IGF1R","CD4 Naive"
7.23172310016318e-22,0.582293364267191,0.185,0.109,1.81733201507101e-17,"RELB","CD4 Naive"
7.36945165997617e-22,0.381434919040433,0.238,0.147,1.85194320215201e-17,"TBCC","CD4 Naive"
7.76733927001014e-22,0.3736011728235,0.28,0.183,1.95193235855355e-17,"TIA1","CD4 Naive"
8.12584814550797e-22,1.23613779103304,0.105,0.049,2.04202563896615e-17,"IER3","CD4 Naive"
9.32508510234439e-22,0.536405468323198,0.233,0.148,2.34339388621915e-17,"HSPA4","CD4 Naive"
1.22058641508416e-21,0.420155667237643,0.208,0.125,3.0673336611065e-17,"CDK11A","CD4 Naive"
1.23996517550954e-21,0.267720945654223,0.602,0.457,3.11603248605548e-17,"TMEM258","CD4 Naive"
1.40618818971502e-21,0.332366959333337,0.219,0.133,3.53375092075385e-17,"FASTK","CD4 Naive"
1.67066330666193e-21,0.795237734839005,0.102,0.047,4.19837688964143e-17,"KPNA2","CD4 Naive"
2.70715878091041e-21,0.34730661330374,0.297,0.197,6.80309001642785e-17,"CCDC59","CD4 Naive"
3.50124549208898e-21,1.07127527518636,0.457,0.344,8.7986299216196e-17,"HSPE1","CD4 Naive"
4.77498447265232e-21,0.336621907056951,0.397,0.28,1.19995359797753e-16,"WSB1","CD4 Naive"
5.50026819711743e-21,0.371445484620549,0.217,0.133,1.38221739793561e-16,"CENPT","CD4 Naive"
5.52376265874921e-21,0.396647013985664,0.304,0.204,1.38812155614368e-16,"ARRDC2","CD4 Naive"
8.34942438065581e-21,-0.426378990966609,0.662,0.655,2.0982103468588e-16,"IKZF1","CD4 Naive"
8.77177680934135e-21,0.278131107674182,0.502,0.374,2.20434751218748e-16,"ATP6V0C","CD4 Naive"
1.03627756943979e-20,0.421494821525339,0.429,0.314,2.60416553200219e-16,"DYNLL1","CD4 Naive"
1.28710381707817e-20,0.262107978163459,0.324,0.22,3.23449189231745e-16,"TMEM256","CD4 Naive"
1.9115817378614e-20,-1.10290438411429,0.3,0.357,4.80380490724569e-16,"PDE3B","CD4 Naive"
3.0714249045442e-20,-0.586656012445043,0.516,0.544,7.71849078511959e-16,"TGFBR2","CD4 Naive"
3.40658356164356e-20,0.578585477068241,0.195,0.12,8.56074449041027e-16,"STIP1","CD4 Naive"
5.03877703964856e-20,0.317233792950779,0.302,0.206,1.26624467006368e-15,"SBDS","CD4 Naive"
5.06112552014637e-20,0.335108478067958,0.605,0.475,1.27186084321278e-15,"CALM2","CD4 Naive"
5.67599313567523e-20,0.449909279823211,0.192,0.117,1.42637707499518e-15,"RABGGTB","CD4 Naive"
9.04570068467884e-20,0.284951730542756,0.346,0.237,2.27318458205979e-15,"MYLIP","CD4 Naive"
1.28040865544911e-19,0.435611712884306,0.192,0.116,3.21766695114362e-15,"PGM2L1","CD4 Naive"
1.28622312001214e-19,-0.395473971113024,0.727,0.711,3.2322787005905e-15,"UBALD2","CD4 Naive"
1.49490696431134e-19,-0.293671469241616,0.882,0.857,3.75670120131439e-15,"LEF1","CD4 Naive"
1.523016063595e-19,0.261104213170002,0.421,0.302,3.82733936781423e-15,"C9orf78","CD4 Naive"
1.63055980104947e-19,0.526287515051346,0.202,0.125,4.09759678003731e-15,"PIM3","CD4 Naive"
2.3861318943667e-19,0.33421436983673,0.388,0.281,5.99634945054351e-15,"ARL6IP1","CD4 Naive"
2.63678501043928e-19,0.466493547307487,0.197,0.12,6.62624073123391e-15,"AC025164.1","CD4 Naive"
4.59335200415404e-19,0.262829393965826,0.797,0.703,1.15430935864391e-14,"CRIP1","CD4 Naive"
5.59625891896276e-19,0.602034429019474,0.148,0.084,1.40633986633534e-14,"NOP16","CD4 Naive"
6.73789759829952e-19,0.251649067273232,0.318,0.218,1.69323366645267e-14,"PNPLA2","CD4 Naive"
9.02978005688387e-19,0.492577251289929,0.153,0.088,2.26918372829492e-14,"KDM6B","CD4 Naive"
1.06346890167733e-18,-0.829070767433977,0.391,0.434,2.67249734991512e-14,"DOCK10","CD4 Naive"
1.06728194725707e-18,0.411147984757872,0.217,0.137,2.68207953345701e-14,"METTL17","CD4 Naive"
1.41915874210779e-18,0.293704671201171,0.219,0.139,3.56634591891688e-14,"E2F4","CD4 Naive"
1.68487445663269e-18,-0.855849833474278,0.209,0.276,4.23408950951796e-14,"NEAT1","CD4 Naive"
1.69693691771692e-18,0.32997023748716,0.196,0.121,4.26440247422261e-14,"CFAP298","CD4 Naive"
1.75691891597989e-18,0.609696383846204,0.241,0.16,4.41513723585746e-14,"MRPL18","CD4 Naive"
1.77572788299967e-18,0.388741480229077,0.306,0.213,4.46240416997818e-14,"NUDC","CD4 Naive"
2.40814622558187e-18,0.355594255063464,0.213,0.136,6.05167146488724e-14,"ZFAND2B","CD4 Naive"
2.40856893137071e-18,0.267469599357911,0.442,0.331,6.0527337245346e-14,"FAAP20","CD4 Naive"
2.57957098623413e-18,-1.31055444973212,0.051,0.101,6.48246188840638e-14,"HDGFL3","CD4 Naive"
2.58606721694474e-18,0.260064272381718,0.328,0.228,6.49878691618213e-14,"TXN","CD4 Naive"
3.73617729684954e-18,0.289980671126539,0.3,0.206,9.38901354698289e-14,"SNHG15","CD4 Naive"
4.05922351943831e-18,0.571070889020358,0.12,0.064,1.02008287043485e-13,"NSF","CD4 Naive"
4.55065383330484e-18,0.452513491273127,0.155,0.09,1.14357930830951e-13,"CAPG","CD4 Naive"
5.25854937538109e-18,0.370811617004893,0.257,0.172,1.32147345803327e-13,"AMD1","CD4 Naive"
5.89933193293907e-18,0.285603962348592,0.284,0.193,1.48250211474759e-13,"CDCA7L","CD4 Naive"
6.13179407138105e-18,0.296083504961713,0.205,0.128,1.54091985013806e-13,"HEXA","CD4 Naive"
8.0501992388566e-18,-1.30932065697784,0.099,0.157,2.02301506872466e-13,"FTX","CD4 Naive"
9.11268344183629e-18,0.37189492212786,0.22,0.142,2.29001734893346e-13,"SNX5","CD4 Naive"
9.68321184184e-18,-0.360529084703495,0.773,0.797,2.43339113585439e-13,"JUNB","CD4 Naive"
1.13502151176071e-17,0.273030937470606,0.283,0.193,2.85230905905466e-13,"INO80E","CD4 Naive"
1.5385645373665e-17,0.419933479074531,0.174,0.106,3.86641268240202e-13,"MRPL32","CD4 Naive"
1.7813404441293e-17,-0.91661786870042,0.273,0.328,4.47650853609692e-13,"PCED1B","CD4 Naive"
2.06312864656686e-17,0.41677188954347,0.229,0.151,5.18464228882252e-13,"C1orf52","CD4 Naive"
2.22789987534197e-17,0.486070326397456,0.172,0.105,5.59871238673438e-13,"CHMP1B","CD4 Naive"
3.55424742416553e-17,0.386400372748737,0.137,0.078,8.93182377692798e-13,"INSIG1","CD4 Naive"
3.86741117571216e-17,0.300032715032816,0.295,0.204,9.71880428456465e-13,"WASHC1","CD4 Naive"
4.17720811931355e-17,0.501050473672658,0.279,0.195,1.0497324003835e-12,"DNAJB6","CD4 Naive"
4.63744005480232e-17,0.336231754266474,0.256,0.171,1.16538868577182e-12,"CDK5RAP3","CD4 Naive"
4.79196940506927e-17,-0.780816247300132,0.454,0.479,1.20422191149391e-12,"BACH2","CD4 Naive"
4.90630042650234e-17,-1.29576803334326,0.065,0.116,1.23295329718004e-12,"PTGER2","CD4 Naive"
4.96401535926484e-17,-0.343820305416118,0.692,0.714,1.24745705978325e-12,"PCED1B-AS1","CD4 Naive"
6.25413740593463e-17,0.250385479200805,0.208,0.132,1.57166473011137e-12,"KIF22","CD4 Naive"
6.74932890351275e-17,-0.755438100748388,0.329,0.376,1.69610635345275e-12,"LDLRAP1","CD4 Naive"
7.16188830763282e-17,0.458191628503436,0.183,0.115,1.79978253170813e-12,"FOSB","CD4 Naive"
7.2613997258598e-17,-0.79423097575846,0.383,0.42,1.82478975110857e-12,"PITPNC1","CD4 Naive"
7.3314175855798e-17,0.276556566509456,0.362,0.265,1.8423852392562e-12,"RBM4","CD4 Naive"
7.69216978458555e-17,0.288796010791357,0.234,0.156,1.93304226686635e-12,"DOK2","CD4 Naive"
7.81521449907539e-17,0.368186986035471,0.183,0.113,1.96396340361765e-12,"AL139246.5","CD4 Naive"
1.078076478711e-16,0.252622880774037,0.453,0.341,2.70920619100074e-12,"HSPA5","CD4 Naive"
1.14240274694439e-16,-0.455583017631181,0.517,0.542,2.87085810307126e-12,"ITGA6","CD4 Naive"
1.3223561572944e-16,0.295956300367853,0.359,0.263,3.32308102328082e-12,"EZR","CD4 Naive"
1.38278954387339e-16,-0.788451417635225,0.359,0.398,3.47495012375383e-12,"PRKCH","CD4 Naive"
1.46772560459479e-16,0.302575664039008,0.885,0.831,3.6883944443467e-12,"UBC","CD4 Naive"
1.5025714760559e-16,-0.759209253598103,0.289,0.347,3.77596211932847e-12,"CISH","CD4 Naive"
1.75151636936027e-16,0.282344656224679,0.174,0.107,4.40156063620236e-12,"CDIP1","CD4 Naive"
1.88420463830862e-16,0.488904307444967,0.14,0.082,4.73500625606955e-12,"GPC2","CD4 Naive"
2.31599244902256e-16,0.410393946754606,0.161,0.098,5.8200890243937e-12,"SNHG12","CD4 Naive"
3.39237989685565e-16,0.435475374689862,0.131,0.075,8.52505068079825e-12,"TMEM175","CD4 Naive"
3.40153044425676e-16,-0.679390569200869,0.438,0.461,8.54804600641724e-12,"SSH2","CD4 Naive"
3.7620530565034e-16,-0.291735821406906,0.748,0.735,9.45403933099304e-12,"JAK1","CD4 Naive"
4.36385189156184e-16,0.319318183126418,0.29,0.205,1.09663598034949e-11,"YBX3","CD4 Naive"
5.04219785991432e-16,0.314847733692248,0.215,0.142,1.26710432219647e-11,"RBM14","CD4 Naive"
5.79717766317906e-16,0.268647084620491,0.347,0.25,1.4568307467569e-11,"PRDX1","CD4 Naive"
5.87377286388748e-16,0.309306021286707,0.227,0.152,1.47607912069492e-11,"CDK2AP2","CD4 Naive"
8.57386200795005e-16,0.358725981753498,0.183,0.117,2.15461152259785e-11,"CLK4","CD4 Naive"
8.68752764058493e-16,0.392314445107306,0.205,0.135,2.18317569607899e-11,"BIRC3","CD4 Naive"
9.24022269720834e-16,0.285104923964402,0.173,0.107,2.32206796380846e-11,"GRINA","CD4 Naive"
1.19875976383337e-15,0.408436485091964,0.205,0.135,3.01248328651327e-11,"ERN1","CD4 Naive"
1.25344159991604e-15,0.279084016281516,0.203,0.131,3.14989874058901e-11,"SPNS1","CD4 Naive"
1.33266351318348e-15,0.273548986427815,0.295,0.21,3.34898340863009e-11,"MRPL52","CD4 Naive"
1.41011864838391e-15,-0.749005149225094,0.366,0.402,3.54362816338877e-11,"MLLT3","CD4 Naive"
1.92076142289304e-15,0.499274903260279,0.106,0.057,4.8268734557302e-11,"CD59","CD4 Naive"
2.10881164094154e-15,0.261267668596961,0.169,0.105,5.29944365368608e-11,"DUS3L","CD4 Naive"
2.8061278754433e-15,-0.370054422332916,0.576,0.594,7.05179935098901e-11,"MYH9","CD4 Naive"
3.10242809096478e-15,0.357919117012518,0.17,0.108,7.79640179259449e-11,"DRAM2","CD4 Naive"
3.51714564071021e-15,0.459406694456622,0.103,0.055,8.83858699510475e-11,"SIAH1","CD4 Naive"
3.81368573258353e-15,0.439106331862094,0.165,0.103,9.5837922459824e-11,"NXF1","CD4 Naive"
3.87817030563225e-15,0.489141810485453,0.107,0.059,9.74584197805384e-11,"OAT","CD4 Naive"
5.3071029872764e-15,0.513273618953645,0.108,0.06,1.33367498070256e-10,"PRR7","CD4 Naive"
7.18479061734904e-15,0.413081958803238,0.11,0.061,1.80553788213981e-10,"IGFBP2","CD4 Naive"
9.67303747414587e-15,0.339074575009985,0.189,0.123,2.43083431725286e-10,"LINC00623","CD4 Naive"
1.04936318178576e-14,0.261535173107181,0.205,0.135,2.63704967582762e-10,"TARDBP","CD4 Naive"
1.09703599097287e-14,0.302750894691232,0.277,0.198,2.75685144531483e-10,"ISG15","CD4 Naive"
1.1863433465112e-14,-0.603231676518124,0.304,0.36,2.98128082978265e-10,"TRABD2A","CD4 Naive"
1.71666025146576e-14,0.304299252788454,0.298,0.215,4.31396721193346e-10,"NUFIP2","CD4 Naive"
2.15929216794503e-14,0.354694704551373,0.176,0.114,5.42630121804587e-10,"AKTIP","CD4 Naive"
2.25069024260281e-14,0.47204210150094,0.121,0.07,5.65598457966085e-10,"ALOX12-AS1","CD4 Naive"
2.43581303967154e-14,0.270421024636926,0.193,0.126,6.12119816869458e-10,"AHNAK","CD4 Naive"
2.56271599574812e-14,0.433495551478549,0.157,0.1,6.44010529731503e-10,"BBC3","CD4 Naive"
2.61005119047849e-14,0.349217176468453,0.234,0.162,6.55905864167244e-10,"CDKN2D","CD4 Naive"
3.27507692393812e-14,-0.837071126199384,0.339,0.373,8.23026830985648e-10,"PACS1","CD4 Naive"
4.10841281289705e-14,0.30405714683988,0.135,0.081,1.03244413988103e-09,"PPIL3","CD4 Naive"
6.57981066646396e-14,0.311456850991413,0.233,0.161,1.65350642048239e-09,"POLE3","CD4 Naive"
7.67154881328604e-14,0.267383618440518,0.192,0.127,1.92786021677878e-09,"NXT1","CD4 Naive"
8.06956818583354e-14,0.378812303608755,0.206,0.141,2.02788248509997e-09,"HIST1H2AC","CD4 Naive"
8.75219912102022e-14,0.298078115628205,0.169,0.109,2.19942763911238e-09,"NINJ1","CD4 Naive"
9.81533475099305e-14,-1.31861304234076,0.066,0.11,2.46659362292455e-09,"TRAPPC9","CD4 Naive"
1.06303608614294e-13,0.335598588641991,0.165,0.106,2.67140968447722e-09,"PSMB5","CD4 Naive"
1.12761618648975e-13,-0.665624865854741,0.244,0.298,2.83369947664873e-09,"PDE4D","CD4 Naive"
1.20869995136437e-13,0.438497705554255,0.243,0.172,3.03746297777866e-09,"MT2A","CD4 Naive"
1.36457242071678e-13,0.438858869594547,0.139,0.087,3.42917049326126e-09,"SMAD7","CD4 Naive"
1.39516619157432e-13,0.261012785799076,0.457,0.357,3.50605263942627e-09,"TRBC1","CD4 Naive"
1.58010583664067e-13,-1.04167184957346,0.106,0.155,3.97080596747799e-09,"ARHGEF18","CD4 Naive"
1.6015745683941e-13,0.437844915026412,0.109,0.062,4.02475689037437e-09,"AC145124.1","CD4 Naive"
1.64974977500488e-13,0.31004160240304,0.497,0.402,4.14582118458726e-09,"ANXA1","CD4 Naive"
1.81065002833867e-13,-0.489113178743166,0.493,0.509,4.55016352121508e-09,"SELPLG","CD4 Naive"
2.37230108625888e-13,0.307788844732023,0.306,0.226,5.96159262976857e-09,"CLK1","CD4 Naive"
2.42400147448945e-13,0.289250169647786,0.15,0.094,6.09151570539198e-09,"RPAP3","CD4 Naive"
2.43323638421526e-13,0.433127147709757,0.164,0.106,6.11472303353294e-09,"TSPYL2","CD4 Naive"
3.13071439567101e-13,-0.484114196454063,0.768,0.724,7.86748527632124e-09,"FOXP1","CD4 Naive"
3.45764633635144e-13,0.629970133540808,0.123,0.075,8.68906524325118e-09,"ARL4A","CD4 Naive"
3.64634181272026e-13,0.362787942800289,0.13,0.079,9.16325697536601e-09,"ZNF692","CD4 Naive"
3.88216887003143e-13,-1.13823224200851,0.06,0.102,9.75589037038898e-09,"UBASH3B","CD4 Naive"
5.43413903738492e-13,0.302062348758515,0.169,0.111,1.36559914009483e-08,"PLXDC1","CD4 Naive"
5.74680832572708e-13,-0.305335076544761,0.712,0.686,1.44417293225522e-08,"PRMT2","CD4 Naive"
5.90501821895889e-13,0.318438713545157,0.132,0.081,1.48393107842437e-08,"TRMO","CD4 Naive"
6.35675349808852e-13,0.305375565040692,0.202,0.138,1.59745215406965e-08,"SGTB","CD4 Naive"
6.42693641629266e-13,0.480522630620427,0.119,0.072,1.61508912141435e-08,"CD8B","CD4 Naive"
6.49885890328097e-13,-0.594332490829187,0.355,0.395,1.63316324239451e-08,"MACF1","CD4 Naive"
8.28219627472534e-13,0.528183145948005,0.234,0.169,2.08131592383848e-08,"AHSA1","CD4 Naive"
8.43827925935003e-13,0.262642739989188,0.156,0.1,2.12053957787466e-08,"DPH1","CD4 Naive"
8.60878153684925e-13,-0.860332472050112,0.205,0.255,2.16338680021022e-08,"CITED4","CD4 Naive"
8.76184340747281e-13,0.391156947127286,0.118,0.071,2.20185124829792e-08,"DNAJB9","CD4 Naive"
9.75956376725654e-13,-0.558356490126258,0.314,0.361,2.45257837471157e-08,"XBP1","CD4 Naive"
1.07845883962133e-12,-0.65229551903273,0.333,0.371,2.71016706396839e-08,"P2RY8","CD4 Naive"
1.11034820466823e-12,-0.903575531355478,0.116,0.166,2.79030503833126e-08,"CMTM8","CD4 Naive"
1.11240624286171e-12,-0.594407663481238,0.293,0.343,2.79547688831148e-08,"GZMA","CD4 Naive"
1.45537125600124e-12,-0.473831024523544,0.517,0.526,3.65734796633112e-08,"PIM2","CD4 Naive"
1.80450483295119e-12,-1.27986949687094,0.175,0.219,4.53472064520635e-08,"ZBTB20","CD4 Naive"
2.10268618830118e-12,0.594222639184241,0.107,0.063,5.28405039120088e-08,"SLC5A3","CD4 Naive"
2.5179749245493e-12,0.332140090800642,0.172,0.115,6.32767098539239e-08,"HERPUD1","CD4 Naive"
2.60384728202414e-12,0.287475953468278,0.231,0.165,6.54346821972667e-08,"BIRC2","CD4 Naive"
3.00576917635504e-12,-1.33088211259397,0.063,0.103,7.55349794018022e-08,"BCAS3","CD4 Naive"
3.47958975890237e-12,0.300605007406327,0.167,0.111,8.74420906412165e-08,"SNHG17","CD4 Naive"
3.68717567930873e-12,0.405422807636659,0.141,0.091,9.26587248210283e-08,"FTSJ1","CD4 Naive"
3.84974266287436e-12,0.281851972954743,0.191,0.13,9.67440331180326e-08,"C4orf48","CD4 Naive"
4.05442458558255e-12,0.441094669369432,0.11,0.066,1.0188768983569e-07,"TDP2","CD4 Naive"
4.37542214905259e-12,0.348361236582605,0.176,0.119,1.09954358605692e-07,"UBE2A","CD4 Naive"
4.67037538209149e-12,-1.03048341395202,0.129,0.175,1.17366533351959e-07,"ZNF609","CD4 Naive"
4.80069603501472e-12,0.338476507430117,0.12,0.074,1.2064149135992e-07,"BSCL2","CD4 Naive"
4.91495047700738e-12,0.366495412408157,0.142,0.092,1.23512705487196e-07,"CLDND1","CD4 Naive"
5.48488232257735e-12,0.297910339639391,0.176,0.119,1.37835092766369e-07,"CARD16","CD4 Naive"
5.60465066604152e-12,-0.284231815813522,0.899,0.853,1.40844871237623e-07,"RPL23","CD4 Naive"
5.9928783433777e-12,0.281257629259395,0.145,0.093,1.50601032769082e-07,"NOP2","CD4 Naive"
6.16370288721312e-12,-0.963589662464219,0.115,0.162,1.54893853555666e-07,"TBC1D22A","CD4 Naive"
6.27315214218315e-12,0.384729934403481,0.191,0.133,1.57644313333063e-07,"ZC3H8","CD4 Naive"
7.21057021118532e-12,-1.28394971023311,0.11,0.153,1.81201629407087e-07,"LDLRAD4","CD4 Naive"
8.44707547314777e-12,-0.695379993656927,0.294,0.334,2.12275006640203e-07,"UTRN","CD4 Naive"
9.02119915493342e-12,0.315088296110527,0.18,0.123,2.26702734763477e-07,"CHCHD7","CD4 Naive"
1.04570037934497e-11,-0.886460801105504,0.099,0.145,2.62784505329391e-07,"TMEM156","CD4 Naive"
1.144790020639e-11,0.305658971419,0.163,0.109,2.87685732186581e-07,"ADIPOR1","CD4 Naive"
